"image","round","plate","row","col","startlivefronds","startdeadfronds","particles","area","perim","mean","circ","feret","minferet","ar","round","solid","perred","pergreen","perblue","numrow"
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",4,1,0,1,777,130.953,95.308,0.569,45.1,26,1.529,0.654,0.875,0.34547292287461,0.367685119122564,0.286740532449182,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",4,1,0,1,1435,193.823,93.68,0.48,58.181,39.9,1.538,0.65,0.857,0.360603472815258,0.377295046968403,0.262507116424708,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",4,2,1,2,1027,194.552,89.1965,0.689,32.301,25.117,1.3395,0.7505,0.844,0.348646990626336,0.3712048567175,0.280356039462634,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",5,2,2,2,1804,307.405,89.18,0.553,43.498,31.703,1.33,0.7585,0.854,0.358226681246344,0.377992205983779,0.263975701265027,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",5,1,0,1,963,132.61,88.288,0.688,44.688,32.215,1.52,0.658,0.884,0.351421861785671,0.381894104144014,0.266869034674399,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",5,2,0,1,1241,146.368,92.001,0.728,51.313,32.894,1.609,0.622,0.919,0.358246106020587,0.390734883316486,0.251348717224088,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",5,2,2,2,1594,216.592,98.2135,0.547,35.1115,23.782,1.42,0.7135,0.8035,0.363608621392827,0.384028181439141,0.25227320616398,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",5,2,1,1,2122,219.765,88.361,0.552,72.25,42.945,1.831,0.546,0.871,0.363655911544686,0.392959940848715,0.243467140480529,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",5,3,0,2,1792,250.977,93.989,0.726,41.1385,29.9655,1.3525,0.7465,0.924,0.36039507093267,0.381857857242249,0.258184932474186,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",5,2,0,1,1411,166.51,88.407,0.64,50.22,38.564,1.278,0.782,0.915,0.359341831906222,0.387729478434966,0.253147375207846,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",5,1,0,2,927,186.552,97.123,0.543,29.748,18.811,1.318,0.774,0.819,0.344742473698567,0.361386636823018,0.293048330985901,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",6,1,0,1,830,120.711,88.622,0.716,39.205,30,1.252,0.799,0.916,0.347814312473201,0.371920441124476,0.280242678642625,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",6,2,0,1,851,124.368,92.74,0.691,43.658,27.282,1.662,0.602,0.921,0.358504061534038,0.387682409603911,0.254147796707641,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",6,1,0,1,1460,182.51,97.99,0.551,57.489,39,1.333,0.75,0.9,0.356679252984998,0.369466272068578,0.274313705480151,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",6,2,1,1,1440,162.267,90.256,0.687,57.454,35.227,1.804,0.554,0.919,0.356755598889086,0.392228771494416,0.250912220055546,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",6,3,0,1,2138,203.622,88.174,0.648,65.924,48.982,1.49,0.671,0.894,0.356140510052094,0.383642948412608,0.260363977287333,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",6,2,2,2,1916,282.776,92.1085,0.602,42.378,34.1185,1.238,0.8105,0.894,0.359323075982454,0.375332662740254,0.265715182635262,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",6,1,0,1,2412,196.894,85.03,0.782,68.184,48,1.405,0.712,0.95,0.360872633188286,0.397036340115253,0.242294876318162,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",6,1,2,1,1067,155.48,90.231,0.555,48.415,31.366,1.562,0.64,0.888,0.363736779303491,0.380456827476145,0.256441799381587,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",7,4,0,2,1130,241.321,95.8725,0.4755,38.8405,22.048,1.8675,0.547,0.814,0.36014200072907,0.375293318139036,0.264788127626162,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",7,3,2,2,1877,345.061,92.683,0.3955,47.761,34.897,1.423,0.7675,0.78,0.356097076444414,0.379955385176069,0.263978267886417,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",7,2,0,1,1428,166.752,92.118,0.645,57.94,36.739,1.558,0.642,0.897,0.355153173104062,0.389670495089631,0.255075012483988,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",7,3,1,2,1837,244.15,92.5665,0.6945,39.692,28.969,1.411,0.709,0.903,0.366621134786315,0.389787043545024,0.243652260634096,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",7,2,0,1,2326,215.279,88.294,0.631,74.733,43.91,1.909,0.524,0.88,0.359363792179159,0.385843507675116,0.255143799880702,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",7,2,0,1,1584,174.267,84.87,0.655,59.54,36,1.73,0.578,0.896,0.358391265072071,0.400463453909901,0.241655865834021,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",7,1,1,1,790,147.581,91.665,0.456,38.484,33.257,1.278,0.782,0.817,0.358759250168185,0.373904980090547,0.2677612320224,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",7,1,0,1,765,113.054,85.612,0.752,36.797,31.899,1.144,0.874,0.917,0.34347988599729,0.372401065271224,0.283546699060879,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",8,3,0,1,1312,165.238,80.462,0.604,52.498,40.7,1.08,0.926,0.872,0.345260288500576,0.383361089706942,0.271250196780261,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",8,2,0,1,1146,148.51,91.095,0.653,52.202,31.871,1.635,0.612,0.871,0.344640210768977,0.378637685932269,0.276670874727848,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",8,1,1,2,491,142.752,102.8635,0.4635,25.5555,12.687,2.1775,0.465,0.7295,0.358022874754797,0.368244417836858,0.27442515714649,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",8,2,1,1,1668,183.338,84.284,0.624,56.851,42.504,1.38,0.725,0.886,0.359558160504959,0.395729517662506,0.244807239017291,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",8,2,0,1,2374,232.108,90.984,0.554,72.125,44.841,1.666,0.6,0.886,0.360524927459773,0.381393065447405,0.258774436530965,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",8,2,0,1,597,100.225,93.497,0.747,33.838,26.216,1.361,0.734,0.898,0.356446374393474,0.388447401164387,0.255587523307343,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",8,2,0,1,2367,205.137,75.316,0.707,72.346,44.348,1.617,0.619,0.917,0.347951741108574,0.396237187317436,0.255749110414786,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",8,1,0,1,777,108.569,79.305,0.828,36.62,28.576,1.237,0.808,0.942,0.350057793749869,0.387991509572747,0.262144043040582,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",9,2,0,1,1467,170.581,132.779,0.634,74.33,29.972,2.725,0.367,0.942,0.346420242156767,0.343053745948782,0.310415552660185,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",9,3,1,2,2574,266.978,92.926,0.6485,47.2895,28.2895,1.4925,0.723,0.8725,0.35588664183609,0.372565551239351,0.271693914006154,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",9,3,1,2,1518,255.078,95.258,0.59,39.655,28.5315,1.4185,0.7125,0.8545,0.355114950432598,0.380135132686969,0.265165798784547,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",9,2,1,1,1654,194.309,95.987,0.551,69.642,36.133,2.012,0.497,0.865,0.351401752320627,0.375113296592247,0.273821802257945,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",9,1,1,1,479,114.368,90.745,0.46,41.34,17.678,2.412,0.415,0.84,0.346777600235091,0.37189193160321,0.281730857531177,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",9,2,0,1,1003,138.468,93.625,0.657,44.418,34.814,1.219,0.82,0.875,0.346153983088563,0.374956831330663,0.278664886515354,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",9,1,1,1,1277,146.752,83.68,0.745,51.078,36.007,1.422,0.703,0.915,0.358297482472913,0.390172880815806,0.251541586998088,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",9,2,0,2,1728,313.262,87.1745,0.4525,42.956,32.4045,1.442,0.714,0.8205,0.365408208969438,0.379569976100892,0.255516989518224,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",10,1,1,1,381,96.198,97.346,0.517,43.463,14.856,2.976,0.336,0.886,0.344451749429869,0.352460981105199,0.303056451557674,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",10,1,1,1,611,113.74,93.301,0.594,37.696,22.792,1.624,0.616,0.898,0.351546785850813,0.377702275431131,0.270943862695291,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",10,2,0,1,747,113.983,106.206,0.723,40.804,24.665,1.737,0.576,0.929,0.361520692490694,0.383732243627165,0.254561889158805,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",10,2,1,1,978,135.539,93.825,0.669,47.011,32.785,1.49,0.671,0.878,0.347714717115197,0.37771382893685,0.274855671018741,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",10,2,1,1,1463,181.238,93.925,0.56,55.579,37.121,1.518,0.659,0.876,0.34850146393399,0.379795936474137,0.272171058468636,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",10,2,0,1,1337,157.095,87.803,0.681,53.6,32.645,1.751,0.571,0.893,0.349855168198505,0.387333006844869,0.262940901791511,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",10,3,0,2,1404,214.652,92.992,0.753,38.031,25.4025,1.5615,0.675,0.93,0.364620017891928,0.386468890319884,0.248859189515159,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",10,3,1,3,2356,357.446,83.3216666666667,0.702,39.2033333333333,29.8676666666667,1.27666666666667,0.805666666666667,0.904,0.365816871206753,0.386013164103777,0.2485492877309,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",11,3,1,1,1083,162.995,85.134,0.512,52.01,30.406,1.855,0.539,0.863,0.354746634717034,0.388121471249246,0.257014432150101,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",11,2,0,1,1250,186.794,95.367,0.45,57.07,33.29,1.924,0.52,0.836,0.356821542042845,0.379589725306797,0.263704076532413,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",11,2,0,1,1866,238.007,88.534,0.414,74.095,38.862,1.687,0.593,0.837,0.346872388009126,0.389447368619212,0.263774369168907,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",11,1,1,1,215,84.326,103.614,0.38,31.016,13.736,2.757,0.363,0.712,0.3620038476139,0.36593832236313,0.272357017391472,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",11,2,0,1,2249,289.848,98.071,0.336,78.032,45.454,2.037,0.491,0.761,0.354695407748808,0.371669504746561,0.274049753070055,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",11,2,2,2,1390,263.706,92.3915,0.4745,40.9215,26.9155,1.543,0.653,0.79,0.363296628208533,0.382337969742291,0.25452269759141,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",11,3,0,3,1631,290.535,89.1836666666667,0.7,30.289,24.3626666666667,1.28,0.791,0.916333333333333,0.360950552630473,0.38821121033142,0.251125163571175,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",11,1,1,1,1580,217.279,79.439,0.421,58.796,45.434,1.321,0.757,0.822,0.361413579392154,0.381315642610473,0.257652622347545,8
"DSC_1103_Plate2Round3Start.JPG",3,2,"a",12,2,0,1,400,101.461,104.498,0.488,45.618,14.722,3.267,0.306,0.882,0.353139135039267,0.343419650774815,0.282199978308995,1
"DSC_1103_Plate2Round3Start.JPG",3,2,"b",12,1,0,2,570,160.895,95.2815,0.503,26.267,18.268,1.512,0.67,0.7425,0.349262149060831,0.36444774368652,0.285961105297734,2
"DSC_1103_Plate2Round3Start.JPG",3,2,"c",12,2,0,2,1208,297.322,97.314,0.3345,62.689,18.539,4.5035,0.258,0.696,0.344540828541418,0.367903956054551,0.287268038183723,3
"DSC_1103_Plate2Round3Start.JPG",3,2,"d",12,2,1,2,598,164.51,102.9165,0.573,29.467,17.3965,2.2885,0.6155,0.7705,0.3526365554464,0.363543490722789,0.284201237399034,4
"DSC_1103_Plate2Round3Start.JPG",3,2,"e",12,1,0,1,1026,164.167,97.478,0.478,49.649,33,1.653,0.605,0.841,0.35257528194396,0.366055246653946,0.281321597351881,5
"DSC_1103_Plate2Round3Start.JPG",3,2,"f",12,2,0,1,432,79.598,99.917,0.857,25.632,24,1.056,0.947,0.922,0.350120600098081,0.369696848384159,0.280532842259075,6
"DSC_1103_Plate2Round3Start.JPG",3,2,"g",12,1,1,1,321,90.326,92.318,0.494,36.497,14.244,2.977,0.336,0.8,0.349978696823299,0.366086064833871,0.284502119485546,7
"DSC_1103_Plate2Round3Start.JPG",3,2,"h",12,1,1,1,1003,148.125,78.609,0.574,56.604,28.213,2.118,0.472,0.892,0.35600673374974,0.376657465006127,0.267946418349044,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",1,2,0,1,1656,195.48,77.783,0.545,60.531,38.605,1.657,0.603,0.868,0.341604206574701,0.383292836052437,0.27461013331962,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",1,2,0,1,2660,234.794,83.385,0.606,86.331,42.238,2.29,0.437,0.877,0.353936559333213,0.384505606523955,0.261745717655054,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",1,2,1,2,1257,234.007,94.552,0.575,38.7505,25.79,1.5975,0.6285,0.861,0.361550505969875,0.379912376757794,0.258330336503406,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",1,2,0,1,1366,177.137,96.236,0.547,56.08,35.021,1.671,0.598,0.864,0.358982085705973,0.369553320309794,0.271641243055267,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",1,2,0,1,1890,243.522,92.387,0.4,71.512,41.673,1.8,0.556,0.83,0.353123274919632,0.378227817044967,0.268970021034705,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",1,1,0,1,919,118.368,85.071,0.824,40.262,32.966,1.178,0.849,0.933,0.344696390857832,0.385211568376219,0.270197834749797,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",1,2,0,1,1686,199.823,80.799,0.531,65.513,36.755,1.815,0.551,0.886,0.354740363948399,0.386184647499763,0.259273010804589,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",1,2,2,2,2518,406.659,86.7,0.2815,55.1885,31.526,1.6795,0.598,0.727,0.367196190891799,0.378277437385724,0.254715503316784,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",2,1,0,1,283,82.569,79.498,0.522,28.46,17.861,1.913,0.523,0.809,0.333023052990851,0.370269273021543,0.296795726517229,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",2,2,0,1,1650,220.108,89.81,0.428,55.036,45,1.15,0.869,0.861,0.359666703782058,0.390238651968972,0.250235682737631,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",2,1,1,1,1620,339.304,95.966,0.177,79.076,44.41,1.905,0.525,0.59,0.351923250595697,0.364660400558531,0.283711592300051,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",2,2,1,1,2127,227.037,85.876,0.519,74.632,42.664,1.798,0.556,0.862,0.355155495520673,0.389158010775226,0.255531231077367,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",2,3,0,2,1880,294.676,91.8305,0.549,46.762,30.2795,1.5865,0.6505,0.856,0.350703362151901,0.379915031616021,0.269545164741075,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",2,2,0,1,1772,180.652,91.794,0.682,63.253,38.241,1.71,0.585,0.93,0.360045318866157,0.386731885163155,0.253215533331881,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",2,2,0,2,979,204.551,93.768,0.5845,32.349,23.851,1.3765,0.7275,0.8655,0.356398667876637,0.377340718863948,0.266497571900668,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",2,3,0,1,1906,218.836,85.119,0.5,64.761,42.456,1.668,0.6,0.885,0.361846356277682,0.38439518008122,0.253919023171482,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",3,1,1,1,448,84.669,86.136,0.785,31.623,19.129,1.711,0.584,0.904,0.346343766446859,0.374682672363085,0.279128355159283,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",3,2,0,1,1190,162.409,88.875,0.567,53.009,34.455,1.598,0.626,0.874,0.35022972339428,0.384622597280825,0.265136427566807,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",3,2,0,1,1540,160.752,86.127,0.749,54.203,36.677,1.444,0.693,0.942,0.346705059582554,0.386812497822982,0.266478572340845,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",3,1,0,1,1067,135.439,86.621,0.731,42.202,35.768,1.189,0.841,0.924,0.343396328065173,0.390755898300258,0.265774658185275,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",3,3,1,2,1773,267.22,92.777,0.6695,41.6645,30.3215,1.317,0.76,0.8855,0.354944198290035,0.385924743871299,0.259347831138602,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",3,2,0,1,1582,174.066,90.283,0.656,59.548,35.591,1.804,0.554,0.903,0.357767612211971,0.393879984788572,0.248776993823127,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",3,3,0,2,2234,327.646,94.199,0.518,48.98,32.0035,1.5725,0.64,0.888,0.360398248094336,0.382827990928496,0.257195163050621,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",3,2,0,1,1856,184.752,79.004,0.683,67.082,37.671,1.892,0.528,0.887,0.358441766661604,0.397498860817174,0.244131098847316,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",4,2,1,1,1080,173.681,83.344,0.45,51.078,31,1.703,0.587,0.845,0.345979714596532,0.378127599667243,0.275484737953542,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",4,2,1,1,1205,163.723,83.004,0.565,54.452,33.958,1.756,0.569,0.886,0.344152089055949,0.386800636113922,0.268798290845421,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",4,4,0,1,2100,307.948,95.717,0.278,81.394,46.525,2.168,0.461,0.758,0.361464873881686,0.386733809041236,0.251822212006923,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",4,2,0,1,1786,188.894,85.152,0.629,62.801,41.253,1.602,0.624,0.903,0.349116873355881,0.395982086934736,0.254736627834148,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",4,2,0,1,2267,197.137,83.308,0.733,68.71,43.093,1.687,0.593,0.911,0.347205550487348,0.393211536307037,0.259518893743698,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",4,1,0,1,1015,143.681,88.289,0.618,43.267,33.934,1.25,0.8,0.909,0.347763217010802,0.391502150135728,0.260387288714713,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",4,2,0,1,1912,215.823,88.967,0.516,67.119,41.019,1.652,0.605,0.888,0.352557689929974,0.380066016987572,0.267425000281003,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",4,2,0,1,1246,163.338,92.835,0.587,54.918,36.062,1.583,0.632,0.869,0.363727760722429,0.378901635518213,0.257693757742231,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",5,1,1,1,396,94.811,74.078,0.554,34.785,17.394,2.126,0.47,0.839,0.343277806276267,0.380333342332856,0.276213360691883,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",5,2,0,1,2465,230.836,77.467,0.581,78.638,45,1.921,0.521,0.875,0.349434813103214,0.392782303002139,0.257808701339495,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",5,2,0,1,2278,275.806,88.153,0.376,75.432,48.379,1.671,0.599,0.81,0.362343501261065,0.385280894202882,0.252833142377457,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",5,2,1,1,1064,142.267,93.899,0.661,46.325,32.989,1.447,0.691,0.909,0.359308050848962,0.390391093976862,0.250244056557223,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",5,2,0,1,2431,229.865,86.428,0.578,75.717,44.812,1.811,0.552,0.892,0.355683343360948,0.394482497955909,0.250219836164206,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",5,2,0,1,2104,236.836,92.667,0.471,72.835,43.448,1.809,0.553,0.869,0.366549041190499,0.391397872669523,0.241955964187179,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",5,3,2,2,1685,228.835,92.6,0.762,40.6485,27.7295,1.456,0.6875,0.9155,0.35889978399126,0.385391595395525,0.256175275129543,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",5,2,0,1,1773,190.066,81.759,0.617,60.902,41.652,1.531,0.653,0.885,0.352246643590716,0.389241551388838,0.258846120916352,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",6,2,0,2,1568,283.12,92.2365,0.446,40.848,30.6055,1.6275,0.678,0.758,0.354254870265515,0.372357503064524,0.273533057673121,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",6,2,1,1,886,141.681,90.652,0.555,42.638,29.099,1.567,0.638,0.884,0.359230904999338,0.390680845430878,0.250198561532013,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",6,2,0,1,1365,174.066,93.882,0.566,54.083,35.128,1.649,0.606,0.877,0.362550861720032,0.38724853184494,0.250055033623769,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",6,2,0,1,1845,182.024,90.582,0.7,67.956,35.676,1.968,0.508,0.931,0.360303371530768,0.385576972614132,0.254679001714837,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",6,2,0,1,776,115.296,91.719,0.734,37.855,28.179,1.334,0.749,0.921,0.360441493401949,0.389679346700248,0.249991822850227,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",6,2,1,2,1136,245.765,96.383,0.4705,33.964,25.0305,1.383,0.7245,0.857,0.367589979913295,0.380349638033455,0.252381236165453,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",6,2,0,1,1967,220.35,88.017,0.509,74.431,41.117,2.192,0.456,0.851,0.348951528303244,0.380407572779501,0.270777236215731,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",6,2,0,1,935,118.953,86.772,0.83,38.079,33.662,1.141,0.877,0.934,0.348318966179566,0.387809431613885,0.263998371210375,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",7,1,0,1,751,142.51,84.214,0.465,43.658,26.749,1.644,0.608,0.849,0.333456036605157,0.36915477236564,0.297337734818439,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",7,2,0,1,1979,210.794,81.331,0.56,64.846,41.869,1.634,0.612,0.868,0.345641063473132,0.385105310398249,0.269106080912157,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",7,3,1,2,2551,320.476,91.259,0.619,52.4985,35.8305,1.5295,0.6545,0.8925,0.360366271284126,0.392426153454945,0.247639609576851,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",7,2,0,1,957,140.024,94.27,0.613,47.802,30.309,1.816,0.551,0.876,0.357695979632969,0.394646582511227,0.247830699055903,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",7,2,0,1,1316,163.581,91.125,0.618,57.689,33.806,1.589,0.629,0.844,0.358489254686786,0.399597622313672,0.242048468221308,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",7,3,2,2,2496,295.605,91.857,0.6075,50.5845,31.697,1.56,0.6545,0.8705,0.357401169499356,0.381919629221426,0.261032667624765,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",7,2,0,1,2032,198.894,85.647,0.645,70.491,41.577,1.817,0.55,0.891,0.355587469496888,0.389365652036849,0.255186988452602,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",7,2,1,1,899,130.024,91.524,0.668,43.932,30.619,1.515,0.66,0.9,0.351503430794109,0.375020031175794,0.273778826682983,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",8,4,0,2,1730,282.433,89.536,0.5625,44.8485,31.247,1.5945,0.63,0.854,0.349107226897976,0.373627930202448,0.277298041506245,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",8,3,1,2,1336,217.966,97.693,0.684,38.128,26.597,1.431,0.702,0.8825,0.359360105830664,0.381937544064604,0.258797020040283,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",8,3,0,1,1685,175.338,90.836,0.689,58.898,41.971,1.433,0.698,0.908,0.358961938732074,0.391001365097538,0.250172472000822,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",8,2,0,1,943,142.752,89.813,0.582,51.856,26.163,2.216,0.451,0.888,0.361632874231273,0.394460341672883,0.243695233429459,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",8,3,1,2,1136,290.635,99.436,0.269,38.1455,20.9265,1.6715,0.621,0.755,0.364420148369476,0.375420709766706,0.260466931049043,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",8,2,2,2,1337,213.522,89.9905,0.7145,37.9805,24.4295,1.592,0.6505,0.907,0.363981655431528,0.389933530671702,0.246544502604943,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",8,3,0,2,3438,409.103,97.198,0.5185,62.7585,40.506,1.629,0.615,0.879,0.360028683294744,0.376818986298973,0.263017055603994,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",8,2,0,1,1490,156.024,89.075,0.769,54.589,35.047,1.604,0.624,0.948,0.355262419309571,0.377487136308354,0.267437552624193,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",9,2,0,1,1186,160.752,90.401,0.577,53.814,32.436,1.888,0.53,0.877,0.349439349859699,0.387871815577261,0.262578216317666,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",9,2,0,1,1399,179.338,93.483,0.547,56.939,33.607,1.786,0.56,0.875,0.352384925601446,0.368526897938663,0.279812015731916,2
"DSC_1106_Plate3Round3Start.JPG",3,3,"c",9,3,1,2,1464,234.836,96.7395,0.651,37.416,28.2565,1.372,0.7395,0.88,0.358352071539372,0.389445191116845,0.252184903198453,3
"DSC_1106_Plate3Round3Start.JPG",3,3,"d",9,4,1,2,2651,358.031,99.277,0.4915,56.5595,33.5165,1.763,0.5795,0.807,0.360214672176252,0.377491366521673,0.262859828422181,4
"DSC_1106_Plate3Round3Start.JPG",3,3,"e",9,2,0,1,1679,175.581,103.292,0.684,60.308,41.333,1.474,0.679,0.897,0.345618892718378,0.374098026307297,0.280447662936142,5
"DSC_1106_Plate3Round3Start.JPG",3,3,"f",9,2,0,1,1643,176.652,105.129,0.662,59.942,36.875,1.678,0.596,0.915,0.354412198346793,0.371334265521407,0.274672069552645,6
"DSC_1106_Plate3Round3Start.JPG",3,3,"g",9,1,0,1,1022,169.238,96.045,0.448,49.396,36.556,1.299,0.77,0.78,0.350120603189477,0.364679750811252,0.285157998854704,7
"DSC_1106_Plate3Round3Start.JPG",3,3,"h",9,1,0,1,919,126.125,83.716,0.726,40.249,31.977,1.202,0.832,0.905,0.361054039849013,0.381958048640642,0.257617022632074,8
"DSC_1106_Plate3Round3Start.JPG",3,3,"a",10,4,0,2,3311,348.233,89.2165,0.551,57.5075,34.714,1.725,0.5865,0.8365,0.351444938481541,0.379051230414816,0.269395998259427,1
"DSC_1106_Plate3Round3Start.JPG",3,3,"b",10,1,2,1,247,63.492,115.158,0.77,24.413,16.757,1.54,0.649,0.881,0.342755171156151,0.344089569692654,0.31291790409698,2
